country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Iceland,IS,2021-42,50-64yr,81,64425,198.680636398914,TESSy COVID-19
Iceland,IS,2021-43,50-64yr,87,64425,260.768335273574,TESSy COVID-19
Iceland,IS,2021-44,50-64yr,125,64425,329.0648040357,TESSy COVID-19
Iceland,IS,2021-45,50-64yr,194,64425,495.149398525417,TESSy COVID-19
Iceland,IS,2021-46,50-64yr,142,64425,521.536670547148,TESSy COVID-19
Iceland,IS,2021-47,50-64yr,105,64425,383.391540551028,TESSy COVID-19
Iceland,IS,2021-48,50-64yr,109,64425,332.169188979433,TESSy COVID-19
Iceland,IS,2021-49,50-64yr,109,64425,338.3779588669,TESSy COVID-19
Iceland,IS,2021-50,50-64yr,118,64425,352.347691113698,TESSy COVID-19
Iceland,IS,2021-51,50-64yr,287,64425,628.637951105937,TESSy COVID-19
Iceland,IS,2021-52,50-64yr,828,64425,1730.69460613116,TESSy COVID-19
Iceland,IS,2020-01,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-02,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-03,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-04,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-05,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-06,65-79yr,0,39871,,TESSy COVID-19
Iceland,IS,2020-07,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-08,65-79yr,,39871,,TESSy COVID-19
Iceland,IS,2020-09,65-79yr,0,39871,,TESSy COVID-19
Iceland,IS,2020-10,65-79yr,5,39871,12.5404429284442,TESSy COVID-19
Iceland,IS,2020-11,65-79yr,6,39871,27.5889744425773,TESSy COVID-19
Iceland,IS,2020-12,65-79yr,33,39871,97.815454841865,TESSy COVID-19
Iceland,IS,2020-13,65-79yr,48,39871,203.155175440797,TESSy COVID-19
Iceland,IS,2020-14,65-79yr,36,39871,210.679441197863,TESSy COVID-19
Iceland,IS,2020-15,65-79yr,8,39871,110.355897770309,TESSy COVID-19
Iceland,IS,2020-16,65-79yr,6,39871,35.1132401996439,TESSy COVID-19
Iceland,IS,2020-17,65-79yr,1,39871,17.5566200998219,TESSy COVID-19
Iceland,IS,2020-18,65-79yr,1,39871,5.01617717137769,TESSy COVID-19
Iceland,IS,2020-19,65-79yr,0,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2020-20,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-21,65-79yr,1,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2020-22,65-79yr,0,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2020-23,65-79yr,1,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2020-24,65-79yr,0,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2020-25,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-26,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-27,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-28,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-29,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-30,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2020-31,65-79yr,4,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2020-32,65-79yr,0,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2020-33,65-79yr,5,39871,12.5404429284442,TESSy COVID-19
Iceland,IS,2020-34,65-79yr,2,39871,17.5566200998219,TESSy COVID-19
Iceland,IS,2020-35,65-79yr,2,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2020-36,65-79yr,8,39871,25.0808858568885,TESSy COVID-19
Iceland,IS,2020-37,65-79yr,0,39871,20.0647086855108,TESSy COVID-19
Iceland,IS,2020-38,65-79yr,10,39871,25.0808858568885,TESSy COVID-19
Iceland,IS,2020-39,65-79yr,21,39871,77.7507461563542,TESSy COVID-19
Iceland,IS,2020-40,65-79yr,21,39871,105.339720598932,TESSy COVID-19
Iceland,IS,2020-41,65-79yr,37,39871,145.469137969953,TESSy COVID-19
Iceland,IS,2020-42,65-79yr,36,39871,183.090466755286,TESSy COVID-19
Iceland,IS,2020-43,65-79yr,28,39871,160.517669484086,TESSy COVID-19
Iceland,IS,2020-44,65-79yr,43,39871,178.074289583908,TESSy COVID-19
Iceland,IS,2020-45,65-79yr,16,39871,147.977226555642,TESSy COVID-19
Iceland,IS,2020-46,65-79yr,13,39871,72.7345689849766,TESSy COVID-19
Iceland,IS,2020-47,65-79yr,3,39871,40.1294173710216,TESSy COVID-19
Iceland,IS,2020-48,65-79yr,11,39871,35.1132401996439,TESSy COVID-19
Iceland,IS,2020-49,65-79yr,6,39871,42.6375059567104,TESSy COVID-19
Iceland,IS,2020-50,65-79yr,4,39871,25.0808858568885,TESSy COVID-19
Iceland,IS,2020-51,65-79yr,5,39871,22.5727972711996,TESSy COVID-19
Iceland,IS,2020-52,65-79yr,0,39871,12.5404429284442,TESSy COVID-19
Iceland,IS,2020-53,65-79yr,2,39871,5.01617717137769,TESSy COVID-19
Iceland,IS,2021-01,65-79yr,3,39871,12.5404429284442,TESSy COVID-19
Iceland,IS,2021-02,65-79yr,3,39871,15.0485315141331,TESSy COVID-19
Iceland,IS,2021-03,65-79yr,0,39871,7.52426575706654,TESSy COVID-19
Iceland,IS,2021-04,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-05,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-06,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-07,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-08,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-09,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-10,65-79yr,4,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2021-11,65-79yr,0,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2021-12,65-79yr,1,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2021-13,65-79yr,1,39871,5.01617717137769,TESSy COVID-19
Iceland,IS,2021-14,65-79yr,2,39871,7.52426575706654,TESSy COVID-19
Iceland,IS,2021-15,65-79yr,1,39871,7.52426575706654,TESSy COVID-19
Iceland,IS,2021-16,65-79yr,3,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2021-17,65-79yr,0,39871,7.52426575706654,TESSy COVID-19
Iceland,IS,2021-18,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-19,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-20,65-79yr,0,39871,0,TESSy COVID-19
Iceland,IS,2021-21,65-79yr,1,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2021-22,65-79yr,1,39871,5.01617717137769,TESSy COVID-19
Iceland,IS,2021-23,65-79yr,0,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2021-24,65-79yr,1,39871,2.50808858568885,TESSy COVID-19
Iceland,IS,2021-25,65-79yr,1,39871,5.01617717137769,TESSy COVID-19
Iceland,IS,2021-26,65-79yr,3,39871,10.0323543427554,TESSy COVID-19
Iceland,IS,2021-27,65-79yr,3,39871,15.0485315141331,TESSy COVID-19
Iceland,IS,2021-28,65-79yr,7,39871,25.0808858568885,TESSy COVID-19
Iceland,IS,2021-29,65-79yr,22,39871,72.7345689849766,TESSy COVID-19
Iceland,IS,2021-30,65-79yr,83,39871,263.349301497329,TESSy COVID-19
Iceland,IS,2021-31,65-79yr,70,39871,383.737553610394,TESSy COVID-19
Iceland,IS,2021-32,65-79yr,45,39871,288.430187354217,TESSy COVID-19
Iceland,IS,2021-33,65-79yr,20,39871,163.025758069775,TESSy COVID-19
Iceland,IS,2021-34,65-79yr,20,39871,100.323543427554,TESSy COVID-19
Iceland,IS,2021-35,65-79yr,13,39871,82.7669233277319,TESSy COVID-19
Iceland,IS,2021-36,65-79yr,10,39871,57.6860374708435,TESSy COVID-19
Iceland,IS,2021-37,65-79yr,4,39871,35.1132401996439,TESSy COVID-19
Iceland,IS,2021-38,65-79yr,22,39871,65.21030322791,TESSy COVID-19
Iceland,IS,2021-39,65-79yr,14,39871,90.2911890847985,TESSy COVID-19
Iceland,IS,2021-40,65-79yr,11,39871,62.7022146422212,TESSy COVID-19
Iceland,IS,2021-41,65-79yr,26,39871,92.7992776704873,TESSy COVID-19
Iceland,IS,2021-42,65-79yr,25,39871,127.912517870131,TESSy COVID-19
Iceland,IS,2021-43,65-79yr,38,39871,158.009580898397,TESSy COVID-19
Iceland,IS,2021-44,65-79yr,54,39871,230.744149883374,TESSy COVID-19
Iceland,IS,2021-45,65-79yr,45,39871,248.300769983196,TESSy COVID-19
Iceland,IS,2021-46,65-79yr,46,39871,228.236061297685,TESSy COVID-19
Iceland,IS,2021-47,65-79yr,34,39871,200.647086855108,TESSy COVID-19
Iceland,IS,2021-48,65-79yr,30,39871,160.517669484086,TESSy COVID-19
Iceland,IS,2021-49,65-79yr,26,39871,140.452960798575,TESSy COVID-19
Iceland,IS,2021-50,65-79yr,41,39871,168.041935241153,TESSy COVID-19
Iceland,IS,2021-51,65-79yr,75,39871,290.938275939906,TESSy COVID-19
Iceland,IS,2021-52,65-79yr,285,39871,902.911890847985,TESSy COVID-19
Iceland,IS,2020-01,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-02,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-03,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-04,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-05,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-06,80+yr,0,12602,,TESSy COVID-19
Iceland,IS,2020-07,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-08,80+yr,,12602,,TESSy COVID-19
Iceland,IS,2020-09,80+yr,0,12602,,TESSy COVID-19
Iceland,IS,2020-10,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-11,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-12,80+yr,2,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2020-13,80+yr,12,12602,111.093477225837,TESSy COVID-19
Iceland,IS,2020-14,80+yr,4,12602,126.963973972385,TESSy COVID-19
Iceland,IS,2020-15,80+yr,4,12602,63.4819869861927,TESSy COVID-19
Iceland,IS,2020-16,80+yr,2,12602,47.6114902396445,TESSy COVID-19
Iceland,IS,2020-17,80+yr,0,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2020-18,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-19,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-20,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-21,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-22,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-23,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-24,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-25,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-26,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-27,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-28,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-29,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-30,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-31,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-32,80+yr,1,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2020-33,80+yr,0,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2020-34,80+yr,1,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2020-35,80+yr,1,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2020-36,80+yr,1,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2020-37,80+yr,0,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2020-38,80+yr,2,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2020-39,80+yr,3,12602,39.6762418663704,TESSy COVID-19
Iceland,IS,2020-40,80+yr,6,12602,71.4172353594668,TESSy COVID-19
Iceland,IS,2020-41,80+yr,9,12602,119.028725599111,TESSy COVID-19
Iceland,IS,2020-42,80+yr,3,12602,95.222980479289,TESSy COVID-19
Iceland,IS,2020-43,80+yr,43,12602,365.021425170608,TESSy COVID-19
Iceland,IS,2020-44,80+yr,20,12602,499.920647516267,TESSy COVID-19
Iceland,IS,2020-45,80+yr,3,12602,182.510712585304,TESSy COVID-19
Iceland,IS,2020-46,80+yr,0,12602,23.8057451198223,TESSy COVID-19
Iceland,IS,2020-47,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-48,80+yr,3,12602,23.8057451198223,TESSy COVID-19
Iceland,IS,2020-49,80+yr,1,12602,31.7409934930963,TESSy COVID-19
Iceland,IS,2020-50,80+yr,0,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2020-51,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-52,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2020-53,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-01,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-02,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-03,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-04,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-05,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-06,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-07,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-08,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-09,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-10,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-11,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-12,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-13,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-14,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-15,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-16,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-17,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-18,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-19,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-20,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-21,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-22,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-23,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-24,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-25,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-26,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-27,80+yr,0,12602,0,TESSy COVID-19
Iceland,IS,2021-28,80+yr,1,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2021-29,80+yr,4,12602,39.6762418663704,TESSy COVID-19
Iceland,IS,2021-30,80+yr,5,12602,71.4172353594668,TESSy COVID-19
Iceland,IS,2021-31,80+yr,17,12602,174.57546421203,TESSy COVID-19
Iceland,IS,2021-32,80+yr,7,12602,190.445960958578,TESSy COVID-19
Iceland,IS,2021-33,80+yr,6,12602,103.158228852563,TESSy COVID-19
Iceland,IS,2021-34,80+yr,0,12602,47.6114902396445,TESSy COVID-19
Iceland,IS,2021-35,80+yr,3,12602,23.8057451198223,TESSy COVID-19
Iceland,IS,2021-36,80+yr,0,12602,23.8057451198223,TESSy COVID-19
Iceland,IS,2021-37,80+yr,1,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2021-38,80+yr,1,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2021-39,80+yr,1,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2021-40,80+yr,1,12602,15.8704967465482,TESSy COVID-19
Iceland,IS,2021-41,80+yr,0,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2021-42,80+yr,1,12602,7.93524837327408,TESSy COVID-19
Iceland,IS,2021-43,80+yr,4,12602,39.6762418663704,TESSy COVID-19
Iceland,IS,2021-44,80+yr,6,12602,79.3524837327408,TESSy COVID-19
Iceland,IS,2021-45,80+yr,4,12602,79.3524837327408,TESSy COVID-19
Iceland,IS,2021-46,80+yr,5,12602,71.4172353594668,TESSy COVID-19
Iceland,IS,2021-47,80+yr,9,12602,111.093477225837,TESSy COVID-19
Iceland,IS,2021-48,80+yr,5,12602,111.093477225837,TESSy COVID-19
Iceland,IS,2021-49,80+yr,2,12602,55.5467386129186,TESSy COVID-19
Iceland,IS,2021-50,80+yr,3,12602,39.6762418663704,TESSy COVID-19
Iceland,IS,2021-51,80+yr,16,12602,150.769719092208,TESSy COVID-19
Iceland,IS,2021-52,80+yr,71,12602,690.366608474845,TESSy COVID-19
Ireland,IE,2020-01,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-02,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-03,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-04,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-05,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-06,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-07,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-08,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-09,<15yr,,1006065,,TESSy COVID-19
Ireland,IE,2020-10,<15yr,3,1006065,,TESSy COVID-19
Ireland,IE,2020-11,<15yr,1,1006065,0.397588624989439,TESSy COVID-19
Ireland,IE,2020-12,<15yr,17,1006065,1.78914881245248,TESSy COVID-19
Ireland,IE,2020-13,<15yr,24,1006065,4.07528340614175,TESSy COVID-19
Ireland,IE,2020-14,<15yr,23,1006065,4.67166634362591,TESSy COVID-19
Ireland,IE,2020-15,<15yr,66,1006065,8.84634690601502,TESSy COVID-19
Ireland,IE,2020-16,<15yr,106,1006065,17.0963108745459,TESSy COVID-19
Ireland,IE,2020-17,<15yr,47,1006065,15.207764905846,TESSy COVID-19
Ireland,IE,2020-18,<15yr,53,1006065,9.93971562473598,TESSy COVID-19
Ireland,IE,2020-19,<15yr,39,1006065,9.1445383747571,TESSy COVID-19
Ireland,IE,2020-20,<15yr,28,1006065,6.65960946857311,TESSy COVID-19
Ireland,IE,2020-21,<15yr,32,1006065,5.96382937484159,TESSy COVID-19
Ireland,IE,2020-22,<15yr,32,1006065,6.36141799983103,TESSy COVID-19
Ireland,IE,2020-23,<15yr,9,1006065,4.07528340614175,TESSy COVID-19
Ireland,IE,2020-24,<15yr,12,1006065,2.08734028119456,TESSy COVID-19
Ireland,IE,2020-25,<15yr,4,1006065,1.59035449995776,TESSy COVID-19
Ireland,IE,2020-26,<15yr,3,1006065,0.695780093731518,TESSy COVID-19
Ireland,IE,2020-27,<15yr,7,1006065,0.993971562473598,TESSy COVID-19
Ireland,IE,2020-28,<15yr,11,1006065,1.78914881245248,TESSy COVID-19
Ireland,IE,2020-29,<15yr,6,1006065,1.68975165620512,TESSy COVID-19
Ireland,IE,2020-30,<15yr,9,1006065,1.4909573437104,TESSy COVID-19
Ireland,IE,2020-31,<15yr,49,1006065,5.76503506234687,TESSy COVID-19
Ireland,IE,2020-32,<15yr,47,1006065,9.54212699974654,TESSy COVID-19
Ireland,IE,2020-33,<15yr,69,1006065,11.5300701246937,TESSy COVID-19
Ireland,IE,2020-34,<15yr,85,1006065,15.3071620620934,TESSy COVID-19
Ireland,IE,2020-35,<15yr,79,1006065,16.301133624567,TESSy COVID-19
Ireland,IE,2020-36,<15yr,120,1006065,19.7800340932246,TESSy COVID-19
Ireland,IE,2020-37,<15yr,191,1006065,30.9125155929289,TESSy COVID-19
Ireland,IE,2020-38,<15yr,234,1006065,42.2437914051279,TESSy COVID-19
Ireland,IE,2020-39,<15yr,222,1006065,45.3251032487961,TESSy COVID-19
Ireland,IE,2020-40,<15yr,290,1006065,50.8913439986482,TESSy COVID-19
Ireland,IE,2020-41,<15yr,448,1006065,73.3551013105515,TESSy COVID-19
Ireland,IE,2020-42,<15yr,875,1006065,131.502437715257,TESSy COVID-19
Ireland,IE,2020-43,<15yr,1008,1006065,187.164845213778,TESSy COVID-19
Ireland,IE,2020-44,<15yr,742,1006065,173.94502343288,TESSy COVID-19
Ireland,IE,2020-45,<15yr,422,1006065,115.698289871927,TESSy COVID-19
Ireland,IE,2020-46,<15yr,390,1006065,80.7104908728561,TESSy COVID-19
Ireland,IE,2020-47,<15yr,369,1006065,75.4424415917461,TESSy COVID-19
Ireland,IE,2020-48,<15yr,290,1006065,65.5027259670101,TESSy COVID-19
Ireland,IE,2020-49,<15yr,359,1006065,64.5087544045365,TESSy COVID-19
Ireland,IE,2020-50,<15yr,319,1006065,67.3912719357099,TESSy COVID-19
Ireland,IE,2020-51,<15yr,527,1006065,84.0899941852664,TESSy COVID-19
Ireland,IE,2020-52,<15yr,732,1006065,125.141019715426,TESSy COVID-19
Ireland,IE,2020-53,<15yr,1679,1006065,239.646543712384,TESSy COVID-19
Ireland,IE,2021-01,<15yr,3040,1006065,469.055180331291,TESSy COVID-19
Ireland,IE,2021-02,<15yr,1421,1006065,443.410714019472,TESSy COVID-19
Ireland,IE,2021-03,<15yr,985,1006065,239.149557931148,TESSy COVID-19
Ireland,IE,2021-04,<15yr,720,1006065,169.472151401748,TESSy COVID-19
Ireland,IE,2021-05,<15yr,803,1006065,151.381868964729,TESSy COVID-19
Ireland,IE,2021-06,<15yr,948,1006065,174.044420589127,TESSy COVID-19
Ireland,IE,2021-07,<15yr,826,1006065,176.330555182816,TESSy COVID-19
Ireland,IE,2021-08,<15yr,771,1006065,158.737258527034,TESSy COVID-19
Ireland,IE,2021-09,<15yr,590,1006065,135.279529652657,TESSy COVID-19
Ireland,IE,2021-10,<15yr,722,1006065,130.409068996536,TESSy COVID-19
Ireland,IE,2021-11,<15yr,941,1006065,165.297470839359,TESSy COVID-19
Ireland,IE,2021-12,<15yr,1018,1006065,194.719029088578,TESSy COVID-19
Ireland,IE,2021-13,<15yr,753,1006065,176.032363714074,TESSy COVID-19
Ireland,IE,2021-14,<15yr,634,1006065,137.863855715088,TESSy COVID-19
Ireland,IE,2021-15,<15yr,541,1006065,116.791658590648,TESSy COVID-19
Ireland,IE,2021-16,<15yr,643,1006065,117.686232996874,TESSy COVID-19
Ireland,IE,2021-17,<15yr,760,1006065,139.454210215046,TESSy COVID-19
Ireland,IE,2021-18,<15yr,693,1006065,144.424068027414,TESSy COVID-19
Ireland,IE,2021-19,<15yr,732,1006065,141.640947652488,TESSy COVID-19
Ireland,IE,2021-20,<15yr,709,1006065,143.231302152445,TESSy COVID-19
Ireland,IE,2021-21,<15yr,759,1006065,145.915025371124,TESSy COVID-19
Ireland,IE,2021-22,<15yr,743,1006065,149.294528683534,TESSy COVID-19
Ireland,IE,2021-23,<15yr,429,1006065,116.493467121906,TESSy COVID-19
Ireland,IE,2021-24,<15yr,415,1006065,83.8911998727716,TESSy COVID-19
Ireland,IE,2021-25,<15yr,486,1006065,89.5568377788711,TESSy COVID-19
Ireland,IE,2021-26,<15yr,645,1006065,112.418183715764,TESSy COVID-19
Ireland,IE,2021-27,<15yr,601,1006065,123.84885668421,TESSy COVID-19
Ireland,IE,2021-28,<15yr,798,1006065,139.056621590056,TESSy COVID-19
Ireland,IE,2021-29,<15yr,1142,1006065,192.830483119878,TESSy COVID-19
Ireland,IE,2021-30,<15yr,1310,1006065,243.721827118526,TESSy COVID-19
Ireland,IE,2021-31,<15yr,1597,1006065,288.947533211075,TESSy COVID-19
Ireland,IE,2021-32,<15yr,1920,1006065,349.579798521964,TESSy COVID-19
Ireland,IE,2021-33,<15yr,2776,1006065,466.769045737602,TESSy COVID-19
Ireland,IE,2021-34,<15yr,2590,1006065,533.365140423333,TESSy COVID-19
Ireland,IE,2021-35,<15yr,2601,1006065,515.970638080045,TESSy COVID-19
Ireland,IE,2021-36,<15yr,3102,1006065,566.861982078693,TESSy COVID-19
Ireland,IE,2021-37,<15yr,2999,1006065,606.422050265142,TESSy COVID-19
Ireland,IE,2021-38,<15yr,2721,1006065,568.551733734898,TESSy COVID-19
Ireland,IE,2021-39,<15yr,1971,1006065,466.371457112612,TESSy COVID-19
Ireland,IE,2021-40,<15yr,2121,1006065,406.733163364196,TESSy COVID-19
Ireland,IE,2021-41,<15yr,2629,1006065,472.136492174959,TESSy COVID-19
Ireland,IE,2021-42,<15yr,3407,1006065,599.961235109064,TESSy COVID-19
Ireland,IE,2021-43,<15yr,3489,1006065,685.442789481793,TESSy COVID-19
Ireland,IE,2021-44,<15yr,5151,1006065,858.791429977188,TESSy COVID-19
Ireland,IE,2021-45,<15yr,6328,1006065,1140.97995656344,TESSy COVID-19
Ireland,IE,2021-46,<15yr,7782,1006065,1402.49387465025,TESSy COVID-19
Ireland,IE,2021-47,<15yr,8202,1006065,1588.7641454578,TESSy COVID-19
Ireland,IE,2021-48,<15yr,9358,1006065,1745.41406370364,TESSy COVID-19
Ireland,IE,2021-49,<15yr,8394,1006065,1764.49831770313,TESSy COVID-19
Ireland,IE,2021-50,<15yr,6746,1006065,1504.87294558503,TESSy COVID-19
Ireland,IE,2021-51,<15yr,5178,1006065,1185.21169109352,TESSy COVID-19
Ireland,IE,2021-52,<15yr,10081,1006065,1516.70120717846,TESSy COVID-19
Ireland,IE,2020-01,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-02,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-03,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-04,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-05,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-06,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-07,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-08,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-09,15-24yr,,629142,,TESSy COVID-19
Ireland,IE,2020-10,15-24yr,0,629142,,TESSy COVID-19
Ireland,IE,2020-11,15-24yr,19,629142,3.01998594911801,TESSy COVID-19
Ireland,IE,2020-12,15-24yr,55,629142,11.7620505386701,TESSy COVID-19
Ireland,IE,2020-13,15-24yr,101,629142,24.7956741085478,TESSy COVID-19
Ireland,IE,2020-14,15-24yr,166,629142,42.438749916553,TESSy COVID-19
Ireland,IE,2020-15,15-24yr,323,629142,77.7249015325634,TESSy COVID-19
Ireland,IE,2020-16,15-24yr,335,629142,104.586881816824,TESSy COVID-19
Ireland,IE,2020-17,15-24yr,259,629142,94.4142975671629,TESSy COVID-19
Ireland,IE,2020-18,15-24yr,215,629142,75.3407020990492,TESSy COVID-19
Ireland,IE,2020-19,15-24yr,143,629142,56.9028931465393,TESSy COVID-19
Ireland,IE,2020-20,15-24yr,123,629142,42.2798032876521,TESSy COVID-19
Ireland,IE,2020-21,15-24yr,58,629142,28.7693398310715,TESSy COVID-19
